vol_target,lookback,sharpe_full,sharpe_IS,sharpe_OOS,max_dd
0.08000000000000002,5,0.375353865479869,0.3292359557992702,0.4226126302236025,-0.14229478388102346
0.08000000000000002,6,0.35731757697244315,0.3283882372562054,0.3860725364311108,-0.15626472124352908
0.08000000000000002,7,0.36430992151704017,0.32450263448263533,0.404405014232515,-0.15415757609542946
0.1,5,0.40698158850003613,0.3436334091770847,0.47115846879383827,-0.15678476037635425
0.1,6,0.4079691225390851,0.3560783136968538,0.4599860051145121,-0.1651750662622643
0.1,7,0.39575531007481624,0.3225449724446923,0.47011338273339004,-0.16604613933650902
0.12,5,0.4332106045819958,0.35693522829451246,0.510582013759158,-0.15687013677181372
0.12,6,0.42960644552668337,0.3450961946989257,0.5158985387881454,-0.15856809217156143
0.12,7,0.41109155873274933,0.3112160488147216,0.5136332563109801,-0.1639675194484983
